(c) Der Bundeswahlleiter, Wiesbaden 2021																	
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0)																	
																	
Ergebnisse nach Wahlkreisen																	
Status:	Vorläufig																
Stand:	27.09.2021	06:09															
																	
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM																	
																	
Wahlart	Wahltag	Gebietsart	Gebietsnummer	Gebietsname	UegGebietsart	UegGebietsnummer	Gruppenart	Gruppenname	Gruppenreihenfolge	Stimme	Anzahl	Prozent	VorpAnzahl	VorpProzent	DiffProzent	DiffProzentPkt	Bemerkung
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	DIE LINKE	4	1	15682	11,167368	26401	19,136845	-40,600735	-7,969477	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	DIE LINKE	4	2	13431	9,553243	26202	18,987232	-48,740554	-9,433989	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	FDP	5	1	9974	7,102623	7008	5,07977	42,323059	2,022853	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	FDP	5	2	12431	8,84196	9241	6,696474	34,520074	2,145486	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	GRÜNE	6	1	8868	6,315025	4504	3,264738	96,891652	3,050287	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	GRÜNE	6	2	9995	7,109274	5896	4,272526	69,52171	2,836749	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Tierschutzpartei	7	1							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Tierschutzpartei	7	2	3608	2,566309	2520	1,826113	43,174603	0,740196	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Die PARTEI	8	1	3343	2,380596	2582	1,871571	29,473277	0,509026	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Die PARTEI	8	2	1989	1,414742	2016	1,460891	-1,339286	-0,046149	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	FREIE WÄHLER	9	1	5110	3,638901	2462	1,784588	107,554833	1,854313	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	FREIE WÄHLER	9	2	3744	2,663044	1764	1,278279	112,244898	1,384764	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	NPD	10	1			1369	0,992324		-0,992324	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	NPD	10	2	573	0,407565	1509	1,093494	-62,027833	-0,685929	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	DKP	11	1			365	0,264571		-0,264571	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	DKP	11	2	170	0,120918	244	0,176814	-30,327869	-0,055896	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	ÖDP	12	1	751	0,534797					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	ÖDP	12	2	347	0,246815	280	0,202901	23,928571	0,043914	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	MLPD	13	1	304	0,216483	398	0,288492	-23,61809	-0,072009	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	MLPD	13	2	156	0,11096	231	0,167394	-32,467532	-0,056434	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	dieBasis	14	1	2915	2,075812					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	dieBasis	14	2	2420	1,721305					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Die Humanisten	15	1							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Die Humanisten	15	2	158	0,112383					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	PIRATEN	16	1			756	0,547989		-0,547989	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	PIRATEN	16	2	494	0,351374					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Team Todenhöfer	17	2	306	0,217653					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	UNABHÄNGIGE	18	1							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	UNABHÄNGIGE	18	2	736	0,523504					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Volt	19	1							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Partei	Volt	19	2	373	0,265309					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Einzelbewerber/Wählergruppe	Direktkandidat Ralf Kaun	20	1	291	0,207225					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Einzelbewerber/Wählergruppe	Direktkandidat Ralf Kaun	20	2							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Einzelbewerber/Wählergruppe	parteilose Direktkandidatin Marquardt	21	1	784	0,558297					
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	Einzelbewerber/Wählergruppe	parteilose Direktkandidatin Marquardt	21	2							
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	System-Gruppe	Übrige	1000	1			911	0,660341		-0,660341	
BT	26.09.2021	Wahlkreis	63	Frankfurt (Oder) – Oder-Spree	LAND	12	System-Gruppe	Übrige	1000	2			1028	0,744938		-0,744938	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Wahlberechtigte	-4		171266		178676		-4,147171		
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Wählende	-3		128333	74,931977	132113	73,939981	-2,861187	0,991996	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Ungültige	-2	1	1971	1,535848	2390	1,809057	-17,531381	-0,273209	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Ungültige	-2	2	1784	1,390133	2085	1,578194	-14,436451	-0,188061	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Gültige	-1	1	126362	98,464152	129723	98,190943	-2,590905	0,273209	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Gültige	-1	2	126549	98,609867	130028	98,421806	-2,675578	0,188061	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	CDU	1	1	21071	16,675108	36855	28,410536	-42,827296	-11,735428	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	CDU	1	2	17502	13,830216	31366	24,122497	-44,200727	-10,292281	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	AfD	2	1	32529	25,742707	32776	25,266144	-0,7536	0,476563	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	AfD	2	2	30728	24,281504	34905	26,844218	-11,966767	-2,562715	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	SPD	3	1	34883	27,605609	22019	16,97386	58,422272	10,63175	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	SPD	3	2	36093	28,520968	19729	15,172886	82,94389	13,348082	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	DIE LINKE	4	1	11156	8,828604	20359	15,69421	-45,203595	-6,865606	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	DIE LINKE	4	2	9671	7,642099	21456	16,501061	-54,926361	-8,858962	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	FDP	5	1	11400	9,0217	7426	5,724505	53,514678	3,297194	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	FDP	5	2	13603	10,749196	9941	7,645276	36,83734	3,10392	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	GRÜNE	6	1	4662	3,6894	4319	3,329402	7,941653	0,359998	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	GRÜNE	6	2	6939	5,483252	4093	3,147784	69,53335	2,335468	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Tierschutzpartei	7	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Tierschutzpartei	7	2	2516	1,988163	2401	1,846525	4,789671	0,141637	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Die PARTEI	8	1	2943	2,329023	3212	2,476045	-8,374844	-0,147022	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Die PARTEI	8	2	1594	1,259591	1898	1,459686	-16,01686	-0,200094	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	FREIE WÄHLER	9	1	3375	2,670898					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	FREIE WÄHLER	9	2	2818	2,226805	1106	0,850586	154,792043	1,376219	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	NPD	10	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	NPD	10	2	423	0,334258	1437	1,105147	-70,563674	-0,770889	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	DKP	11	1	424	0,335544	501	0,386208	-15,369261	-0,050664	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	DKP	11	2	218	0,172265	296	0,227643	-26,351351	-0,055378	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	ÖDP	12	2	123	0,097196	204	0,156889	-39,705882	-0,059694	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	MLPD	13	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	MLPD	13	2	70	0,055315	124	0,095364	-43,548387	-0,04005	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	dieBasis	14	1	2779	2,199237					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	dieBasis	14	2	2211	1,747149					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Die Humanisten	15	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Die Humanisten	15	2	128	0,101147					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	PIRATEN	16	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	PIRATEN	16	2	390	0,308181					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Team Todenhöfer	17	2	276	0,218097					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	UNABHÄNGIGE	18	1	1140	0,90217					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	UNABHÄNGIGE	18	2	899	0,710397					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Volt	19	1							
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	Partei	Volt	19	2	347	0,274202					
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Übrige	1000	1			2256	1,73909		-1,73909	
BT	26.09.2021	Wahlkreis	64	Cottbus – Spree-Neiße	LAND	12	System-Gruppe	Übrige	1000	2			1072	0,824438		-0,824438	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Wahlberechtigte	-4		162243		168543		-3,737919		
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Wählende	-3		120377	74,195497	123365	73,194971	-2,422081	1,000526	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Ungültige	-2	1	2097	1,742027	2517	2,040287	-16,686532	-0,29826	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Ungültige	-2	2	1913	1,589174	2211	1,792243	-13,478064	-0,203069	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Gültige	-1	1	118280	98,257973	120848	97,959713	-2,124983	0,29826	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Gültige	-1	2	118464	98,410826	121154	98,207757	-2,220315	0,203069	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	CDU	1	1	19130	16,173487	35633	29,4858	-46,31381	-13,312314	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	CDU	1	2	17777	15,006247	33576	27,713489	-47,054444	-12,707242	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	AfD	2	1	29559	24,9907	29830	24,6839	-0,908481	0,3068	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	AfD	2	2	29849	25,196684	30564	25,227397	-2,339353	-0,030712	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	SPD	3	1	29998	25,361853	20142	16,667218	48,932579	8,694635	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	SPD	3	2	33411	28,203505	18700	15,434901	78,668449	12,768604	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	DIE LINKE	4	1	10631	8,987995	19583	16,204654	-45,713119	-7,216659	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	DIE LINKE	4	2	8532	7,202188	18775	15,496806	-54,556591	-8,294618	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	FDP	5	1	10597	8,959249	6492	5,372038	63,23167	3,587212	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	FDP	5	2	11114	9,381753	8128	6,708817	36,737205	2,672936	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	GRÜNE	6	1	4110	3,474806	3543	2,931782	16,003387	0,543023	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	GRÜNE	6	2	4920	4,15316	3146	2,596695	56,389065	1,556465	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Tierschutzpartei	7	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Tierschutzpartei	7	2	2564	2,164371	1878	1,550093	36,528222	0,614277	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Die PARTEI	8	1	2245	1,898039					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Die PARTEI	8	2	1383	1,167443	1207	0,996253	14,581607	0,171191	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	FREIE WÄHLER	9	1	4872	4,11904	4887	4,043923	-0,306937	0,075117	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	FREIE WÄHLER	9	2	3657	3,087014	2089	1,724252	75,059837	1,362762	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	NPD	10	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	NPD	10	2	637	0,537716	1757	1,45022	-63,74502	-0,912504	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	DKP	11	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	DKP	11	2	92	0,077661	100	0,08254	-8	-0,004879	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	ÖDP	12	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	ÖDP	12	2	128	0,10805	150	0,123809	-14,666667	-0,01576	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	MLPD	13	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	MLPD	13	2	55	0,046428	108	0,089143	-49,074074	-0,042715	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	dieBasis	14	1	1719	1,453331					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	dieBasis	14	2	1449	1,223156					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Die Humanisten	15	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Die Humanisten	15	2	87	0,07344					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	PIRATEN	16	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	PIRATEN	16	2	437	0,368888					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Team Todenhöfer	17	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Team Todenhöfer	17	2	156	0,131686					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	UNABHÄNGIGE	18	1	5066	4,283057					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	UNABHÄNGIGE	18	2	2022	1,706848					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Volt	19	1							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Partei	Volt	19	2	194	0,163763					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Einzelbewerber/Wählergruppe	Internationalistisches Bündnis	20	1	353	0,298444					
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	Einzelbewerber/Wählergruppe	Internationalistisches Bündnis	20	2							
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Übrige	1000	1			738	0,610684		-0,610684	
BT	26.09.2021	Wahlkreis	65	Elbe-Elster – Oberspreewald-Lausitz II	LAND	12	System-Gruppe	Übrige	1000	2			976	0,805586		-0,805586	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Wahlberechtigte	-4		159998		165625		-3,397434		
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Wählende	-3		108885	68,053976	111193	67,135396	-2,07567	0,918579	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Ungültige	-2	1	1303	1,196675	1738	1,563048	-25,028769	-0,366373	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Ungültige	-2	2	1139	1,046058	1330	1,196118	-14,360902	-0,150061	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Gültige	-1	1	107582	98,803325	109455	98,436952	-1,711206	0,366373	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Gültige	-1	2	107746	98,953942	109863	98,803882	-1,926945	0,150061	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	CDU	1	1	23431	21,779666	35644	32,564981	-34,263831	-10,785315	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	CDU	1	2	22567	20,944629	36022	32,788109	-37,352174	-11,84348	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	AfD	2	1	20875	19,403804	18031	16,473437	15,772836	2,930367	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	AfD	2	2	20630	19,146882	18419	16,765426	12,003909	2,381456	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	DIE LINKE	3	1	11218	10,427395	20973	19,161299	-46,512182	-8,733904	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	DIE LINKE	3	2	10380	9,633768	20346	18,519429	-48,982601	-8,88566	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	SPD	4	1	29594	27,508319	20900	19,094605	41,598086	8,413714	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	SPD	4	2	29540	27,416331	18721	17,040314	57,790716	10,376017	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	FDP	5	1	9125	8,481902	7388	6,749806	23,511099	1,732096	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	FDP	5	2	9396	8,720509	7838	7,13434	19,87752	1,586169	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	GRÜNE	6	1	4674	4,344593	3738	3,415102	25,040128	0,929491	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	GRÜNE	6	2	5834	5,414586	3648	3,320499	59,923246	2,094087	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Tierschutzallianz	7	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Tierschutzallianz	7	2	834	0,774043	1218	1,108654	-31,527094	-0,334611	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	FREIE WÄHLER	8	1	5584	5,190459	1567	1,431639	256,349713	3,758821	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	FREIE WÄHLER	8	2	3270	3,034915	888	0,808279	268,243243	2,226636	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Die PARTEI	9	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Die PARTEI	9	2	725	0,672879	970	0,882918	-25,257732	-0,210039	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	NPD	10	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	NPD	10	2	205	0,190262	662	0,602569	-69,033233	-0,412306	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Gartenpartei	11	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Gartenpartei	11	2	510	0,473335	467	0,425075	9,207709	0,048261	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	MLPD	12	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	MLPD	12	2	75	0,069608	118	0,107406	-36,440678	-0,037798	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	dieBasis	13	1	2132	1,981744					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	dieBasis	13	2	1985	1,842296					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	du.	14	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	du.	14	2	91	0,084458					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	ÖDP	15	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	ÖDP	15	2	58	0,05383					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Die Humanisten	16	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Die Humanisten	16	2	99	0,091883					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Tierschutzpartei	17	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Tierschutzpartei	17	2	1099	1,019991					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	PIRATEN	18	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	PIRATEN	18	2	308	0,285857					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Volt	19	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	Volt	19	2	140	0,129935					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Einzelbewerber/Wählergruppe	BibiellaBTW	20	1	70	0,065067					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Einzelbewerber/Wählergruppe	BibiellaBTW	20	2							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Einzelbewerber/Wählergruppe	Für die Altmark nach Berlin	21	1	879	0,817051					
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Einzelbewerber/Wählergruppe	Für die Altmark nach Berlin	21	2							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	DiB	22	1							
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	Partei	DiB	22	2			242	0,220274		-0,220274	
BT	26.09.2021	Wahlkreis	66	Altmark	LAND	15	System-Gruppe	Übrige	1000	1			1214	1,109132		-1,109132	
